Time (GMT),Time,Latitude,Longitude,RPM,TPS,Brake,Fuel Flow Rate,Engine Load,Rail Pressure,MAP,Baro,Speed,ECT,IAT,MAF,BAT Volt,EGR,,
55710,05:57:10,1254.1458,7741.2358,0.00E+00,0,1,86,45,0c58,5c,57,0,77,58,02f3,36cc,5,,
55711,05:57:11,1254.1458,7741.2358,0e1c,0,1,008b,47,0c44,5c,57,0,77,58,02f3,36cc,5,,
55711,05:57:11,1254.1458,7741.2358,0.00E+00,0,1,87,47,0c44,5c,57,0,77,58,02f6,36ce,5,,
55712,05:57:12,1254.1458,7741.2358,0.00E+00,0,1,87,45,0c30,5c,57,0,77,58,02f6,36ce,5,,
55712,05:57:12,1254.1458,7741.2358,0.00E+00,0,1,87,45,0c00,5c,57,0,77,58,200,3600,5,,
55713,05:57:13,1254.1458,7741.2358,0.00E+00,0,1,87,45,0b00,5c,57,0,77,58,200,3600,5,,
55713,05:57:13,1254.1458,7741.2358,0.00E+00,0,1,008a,45,0b00,5c,57,0,77,58,200,3600,5,,
55714,05:57:14,1254.1458,7741.2358,0.00E+00,0,1,86,45,0c00,5c,57,0,77,58,200,3600,5,,
55714,05:57:14,1254.1458,7741.2358,0.00E+00,0,1,86,45,0c00,5c,57,0,77,58,200,3600,5,,
55715,05:57:15,1254.1458,7741.2358,0.00E+00,0,1,89,47,0c00,5c,57,0,77,58,200,3600,5,,
55715,05:57:15,1254.1458,7741.2358,0.00E+00,0,1,88,47,0c00,5c,57,0,77,58,300,3600,5,,
55716,05:57:16,1254.1458,7741.2358,0.00E+00,0,1,89,47,0b00,5c,57,0,77,58,300,3600,5,,
55716,05:57:16,1254.1458,7741.2358,0e0c,0,1,89,47,0b00,5c,57,0,77,58,300,3600,5,,
55717,05:57:17,1254.1458,7741.2358,0e1c,0,1,86,45,0c00,5c,57,0,77,58,300,3600,5,,
55717,05:57:17,1254.1458,7741.2358,0e1c,0,1,86,45,0c00,5c,57,0,77,58,200,3600,5,,
55718,05:57:18,1254.1458,7741.2358,0.00E+00,0,1,88,46,0bf4,5c,57,0,77,58,02f8,36ec,5,,
55718,05:57:18,1254.1458,7741.2358,0.00E+00,0,1,87,46,0bf4,5c,57,0,77,58,02f1,36e3,5,,
55719,05:57:19,1254.1458,7741.2358,0e1c,0,1,89,47,0ba4,5c,57,0,77,58,02f1,36e3,5,,
55719,05:57:19,1254.1458,7741.2358,0.00E+00,0,1,89,47,0ba4,5c,57,0,77,58,02f9,36db,5,,
55720,05:57:20,1254.1458,7741.2358,0.00E+00,0,1,89,46,0c08,5c,57,0,77,58,02f9,36db,5,,
55720,05:57:20,1254.1458,7741.2358,0.00E+00,0,1,008a,46,0c08,5c,57,0,77,59,02f3,36e1,5,,
55721,05:57:21,1254.1458,7741.2358,0.00E+00,0,1,88,46,0be0,5c,57,0,77,59,02f3,36e1,5,,
55721,05:57:21,1254.1458,7741.2358,0.00E+00,0,1,87,46,0be0,5c,57,0,77,58,02f1,36e1,5,,
55722,05:57:22,1254.1458,7741.2358,0.00E+00,0,1,008a,47,0c08,5c,57,0,77,58,02f1,36e1,5,,
55722,05:57:22,1254.1458,7741.2358,0.00E+00,0,1,89,47,0c08,5c,57,0,77,58,02f8,36db,5,,
55723,05:57:23,1254.1458,7741.2358,0e0c,0,1,89,47,0bb8,5c,57,0,77,58,02f8,36db,5,,
55723,05:57:23,1254.1458,7741.2358,0.00E+00,0,1,87,47,0b00,5c,57,0,77,58,200,3600,5,,
55724,05:57:24,1254.1458,7741.2358,0.00E+00,0,1,88,45,0c00,5c,57,0,77,58,200,3600,5,,
55724,05:57:24,1254.1458,7741.2358,0.00E+00,0,1,008a,45,0c00,5c,57,0,77,58,200,3600,5,,
55725,05:57:25,1254.1458,7741.2358,0.00E+00,0,1,87,46,0b00,5c,57,0,77,58,200,3600,5,,
55725,05:57:25,1254.1458,7741.2358,0.00E+00,0,1,87,46,0b00,5c,57,0,77,59,200,3600,5,,
55726,05:57:26,1254.1458,7741.2358,0.00E+00,0,1,008a,47,0c00,5c,57,0,77,59,200,3600,5,,
55726,05:57:26,1254.1458,7741.2358,0.00E+00,0,1,87,47,0c00,5c,57,0,77,59,200,3600,5,,
55727,05:57:27,1254.1458,7741.2358,0.00E+00,0,1,89,46,0b00,5c,57,0,77,59,200,3600,5,,
55727,05:57:27,1254.1458,7741.2358,0.00E+00,0,1,89,46,0b00,5c,57,0,77,59,200,3600,5,,
55728,05:57:28,1254.1458,7741.2358,0.00E+00,0,1,88,46,0c00,5c,57,0,77,59,200,3600,5,,
55728,05:57:28,1254.1458,7741.2358,0.00E+00,0,1,008b,46,0c00,5c,57,0,77,59,300,3600,5,,
55729,05:57:29,1254.1458,7741.2358,0e1c,0,1,88,46,0be0,5c,57,0,77,59,304,36d6,5,,
55729,05:57:29,1254.1458,7741.2358,0.00E+00,0,1,89,46,0be0,5c,57,0,77,59,304,36e1,5,,
55730,05:57:30,1254.1458,7741.2358,0.00E+00,0,1,008a,47,0bf4,5c,57,0,77,59,304,36e1,5,,
55730,05:57:30,1254.1458,7741.2358,0.00E+00,0,1,89,47,0bf4,5c,57,0,77,59,02fd,36e8,5,,
55731,05:57:31,1254.1458,7741.2358,0.00E+00,0,1,008a,46,0bcc,5c,57,0,77,59,02fd,36e8,5,,
55731,05:57:31,1254.1458,7741.2358,0.00E+00,0,1,87,46,0bcc,5c,57,0,77,59,02f6,36f7,5,,
55732,05:57:32,1254.1458,7741.2358,0.00E+00,0,1,88,45,0c6c,5c,57,0,77,59,02f6,36f7,5,,
55732,05:57:32,1254.1458,7741.2358,0.00E+00,0,1,89,45,0c6c,5c,57,0,77,59,02f9,36de,5,,
55733,05:57:33,1254.1458,7741.2358,0.00E+00,0,1,008a,47,0bf4,5c,57,0,77,59,02f9,36de,5,,
55733,05:57:33,1254.1458,7741.2358,0e1c,0,1,008a,47,0bf4,5c,57,0,77,59,02f9,36f3,5,,
55734,05:57:34,1254.1458,7741.2358,0e2c,0,1,87,45,0c6c,5c,57,0,77,59,02f9,36f3,5,,
55734,05:57:34,1254.1458,7741.2358,0.00E+00,0,1,008a,45,0c00,5c,57,0,77,59,200,3600,5,,
55735,05:57:35,1254.1458,7741.2358,0e1c,0,1,88,47,0c00,5c,57,0,77,59,200,3600,5,,
55735,05:57:35,1254.1458,7741.2358,0.00E+00,0,1,008a,47,0c00,5c,57,0,77,59,200,3600,5,,
55736,05:57:36,1254.1458,7741.2358,0.00E+00,0,1,87,44,0c00,5c,57,0,77,59,200,3600,5,,
55736,05:57:36,1254.1458,7741.2358,0.00E+00,0,1,008a,44,0c00,5c,57,0,77,59,200,3600,5,,
55737,05:57:37,1254.1458,7741.2358,0.00E+00,0,1,88,46,0c00,5c,57,0,77,59,200,3600,5,,
55737,05:57:37,1254.1458,7741.2358,0.00E+00,0,1,008a,46,0c00,5c,57,0,77,59,200,3600,5,,
55738,05:57:38,1254.1458,7741.2358,0.00E+00,0,1,87,46,0c00,5c,57,0,77,59,200,3600,5,,
55738,05:57:38,1254.1458,7741.2358,0e1c,0,1,87,46,0c00,5c,57,0,77,59,200,3600,5,,
55739,05:57:39,1254.1458,7741.2358,0.00E+00,0,1,88,47,0b00,5c,57,0,77,59,200,3600,5,,
55739,05:57:39,1254.1458,7741.2358,0.00E+00,0,1,88,47,0b00,5c,57,0,77,59,300,3600,5,,
55740,05:57:40,1254.1458,7741.2358,0.00E+00,0,1,89,47,0c44,5c,57,0,77,59,304,36c1,5,,
55740,05:57:40,1254.1458,7741.2358,0.00E+00,0,1,87,47,0c44,5c,57,0,77,59,02fd,36da,5,,
55741,05:57:41,1254.1458,7741.2358,0.00E+00,0,1,008a,47,0bb8,5c,57,0,77,59,02fd,36da,5,,
55741,05:57:41,1254.1458,7741.2358,0.00E+00,0,1,87,47,0bb8,5c,57,0,77,59,02fb,36cf,5,,
55742,05:57:42,1254.1458,7741.2358,0e1c,0,1,88,45,0c30,5c,57,0,77,59,02fb,36cf,5,,
55742,05:57:42,1254.1458,7741.2358,0e0c,0,1,87,45,0c30,5c,57,0,77,5a,300,36de,5,,
55743,05:57:43,1254.1458,7741.2358,0.00E+00,0,1,87,45,0c08,5c,57,0,77,5a,300,36de,5,,
55743,05:57:43,1254.1458,7741.2358,0.00E+00,0,1,008a,45,0c08,5c,57,0,77,59,305,36d3,5,,
55744,05:57:44,1254.1458,7741.2358,0.00E+00,0,1,87,46,0bf4,5c,57,0,77,59,305,36d3,5,,
55744,05:57:44,1254.1458,7741.2358,0e0c,0,1,89,46,0bf4,5c,57,0,77,5a,02ef,36e4,5,,
55745,05:57:45,1254.1458,7741.2357,0.00E+00,0,1,87,45,0c1c,5c,57,0,77,5a,02ef,36e4,5,,
55745,05:57:45,1254.1458,7741.2357,0.00E+00,0,1,87,45,0c00,5c,57,0,77,59,200,3600,5,,
55746,05:57:46,1254.1458,7741.2357,0.00E+00,0,1,87,46,0c00,5c,57,0,77,59,200,3600,5,,
55746,05:57:46,1254.1458,7741.2357,0.00E+00,0,1,008a,46,0c00,5c,57,0,77,59,200,3600,5,,
55747,05:57:47,1254.1458,7741.2357,0.00E+00,0,1,89,47,0b00,5c,57,0,77,59,200,3600,5,,
55747,05:57:47,1254.1458,7741.2357,0.00E+00,0,1,89,47,0b00,5c,57,0,77,59,200,3600,5,,
55748,05:57:48,1254.1458,7741.2357,0e1c,0,1,88,47,0c00,5c,57,0,77,59,200,3600,5,,
55748,05:57:48,1254.1459,7741.2357,0.00E+00,0,1,87,47,0c00,5c,57,0,77,5a,200,3600,5,,
55749,05:57:49,1254.1459,7741.2357,0.00E+00,0,1,88,44,0c00,5c,57,0,77,5a,200,3600,5,,
55749,05:57:49,1254.1459,7741.2357,0.00E+00,0,1,008b,44,0c00,5c,57,0,77,5a,300,3600,5,,
55750,05:57:50,1254.1459,7741.2357,0.00E+00,0,1,89,46,0b00,5c,57,0,77,5a,300,3600,5,,
55750,05:57:50,1254.1459,7741.2357,0.00E+00,0,1,87,46,0b00,5c,57,0,77,5a,200,3600,5,,
55751,05:57:51,1254.1459,7741.2357,0.00E+00,0,1,008a,46,0c94,5c,57,0,77,5a,02ec,36ec,5,,
55751,05:57:51,1254.1459,7741.2357,0e0c,0,1,89,46,0c94,5c,57,0,77,5a,02ea,36b7,5,,
55752,05:57:52,1254.1459,7741.2357,0e1c,0,1,87,45,0bcc,5c,57,0,77,5a,02ea,36b7,5,,
55752,05:57:52,1254.1459,7741.2357,0.00E+00,0,1,88,45,0bcc,5c,57,0,77,5a,02ec,36d3,5,,
55753,05:57:53,1254.1459,7741.2357,0.00E+00,0,1,008a,47,0c6c,5c,57,0,77,5a,02ec,36d3,5,,
55753,05:57:53,1254.1459,7741.2357,0.00E+00,0,1,86,47,0c6c,5c,57,0,77,5a,02ef,36e4,5,,
55754,05:57:54,1254.1459,7741.2357,0e0c,0,1,008a,47,0b7c,5c,57,0,77,5a,02ef,36e4,5,,
55754,05:57:54,1254.1459,7741.2357,0e0c,0,1,88,47,0b7c,5c,57,0,77,5a,02f3,36d9,5,,
55755,05:57:55,1254.1459,7741.2357,0.00E+00,0,1,88,44,0c58,5c,57,0,77,5a,02f3,36d9,5,,
55755,05:57:55,1254.1459,7741.2357,0e1c,0,1,008b,44,0c58,5c,57,0,77,5a,02f8,36e9,5,,
55756,05:57:56,1254.1459,7741.2357,0.00E+00,0,1,87,45,0bf4,5c,57,0,77,5a,02f8,36e9,5,,
55756,05:57:56,1254.1459,7741.2357,0.00E+00,0,1,87,45,0b00,5c,57,0,77,5a,300,3600,5,,
55757,05:57:57,1254.1459,7741.2357,0.00E+00,0,1,87,46,0c00,5c,57,0,77,5a,300,3600,5,,
55757,05:57:57,1254.1459,7741.2357,0e0c,0,1,008a,46,0c00,5c,57,0,77,5a,300,3600,5,,
55758,05:57:58,1254.1459,7741.2357,0.00E+00,0,1,89,45,0b00,5c,57,0,77,5a,300,3600,5,,
55758,05:57:58,1254.1459,7741.2357,0e1c,0,1,87,45,0b00,5c,57,0,77,5a,300,3600,5,,
55759,05:57:59,1254.1459,7741.2357,0.00E+00,0,1,88,46,0c00,5c,57,0,77,5a,300,3600,5,,
55759,05:57:59,1254.1459,7741.2357,0.00E+00,0,1,87,46,0c00,5c,57,0,77,5a,200,3600,5,,
55800,05:58:00,1254.1459,7741.2357,0.00E+00,0,1,89,47,0b00,5c,57,0,77,5a,200,3600,5,,
55800,05:58:00,1254.1459,7741.2357,0.00E+00,0,1,89,47,0b00,5c,57,0,77,5a,300,3600,5,,
55801,05:58:01,1254.1459,7741.2357,0e2c,0,1,008a,45,0c00,5c,57,0,77,5a,300,3600,5,,
55801,05:58:01,1254.1459,7741.2357,0.00E+00,0,1,008a,45,0c00,5c,57,0,77,5a,200,3600,5,,
55802,05:58:02,1254.1459,7741.2357,0.00E+00,0,1,89,47,0bcc,5c,57,0,77,5a,02fd,36db,5,,
55802,05:58:02,1254.1459,7741.2357,0.00E+00,0,1,88,47,0bcc,5c,57,0,77,5a,2.00E+07,36c7,5,,
55803,05:58:03,1254.1459,7741.2357,0.00E+00,0,1,89,47,0c44,5c,57,0,77,5a,2.00E+07,36c7,5,,
55803,05:58:03,1254.1459,7741.2357,0.00E+00,0,1,89,47,0c44,5c,57,0,77,5a,02f3,36c9,5,,
55804,05:58:04,1254.1459,7741.2357,0.00E+00,0,1,008a,46,0c44,5c,57,0,77,5a,02f3,36c9,5,,
55804,05:58:04,1254.1459,7741.2357,0.00E+00,0,1,87,46,0c44,5c,57,0,77,5a,02f4,36d5,5,,
55805,05:58:05,1254.1459,7741.2357,0.00E+00,0,1,89,46,0c80,5c,57,0,77,5a,02f4,36d5,5,,
55805,05:58:05,1254.1459,7741.2357,0.00E+00,0,1,87,46,0c80,5c,57,0,77,5a,2e03,36e0,5,,
55806,05:58:06,1254.1459,7741.2357,0.00E+00,0,1,89,46,0c1c,5c,57,0,77,5a,2e03,36e0,5,,
55806,05:58:06,1254.1459,7741.2357,0.00E+00,0,1,89,46,0c1c,5c,57,0,77,5a,02ee,36ed,5,,
55807,05:58:07,1254.1459,7741.2357,0.00E+00,0,1,88,47,0c44,5c,57,0,77,5a,02ee,36ed,5,,
55807,05:58:07,1254.1459,7741.2357,0.00E+00,0,1,87,47,0c00,5c,57,0,77,5a,200,3600,5,,
55808,05:58:08,1254.1459,7741.2357,0.00E+00,0,1,008a,47,0b00,5c,57,0,77,5a,200,3600,5,,
55808,05:58:08,1254.1459,7741.2357,0e0c,0,1,87,47,0b00,5c,57,0,77,5b,200,3600,5,,
55809,05:58:09,1254.1459,7741.2357,0e0c,0,1,88,46,0c00,5c,57,0,77,5b,200,3600,5,,
55809,05:58:09,1254.1459,7741.2357,0.00E+00,0,1,88,46,0c00,5c,57,0,77,5a,200,3600,5,,
55810,05:58:10,1254.1459,7741.2357,0.00E+00,0,1,87,45,0c00,5c,57,0,77,5a,200,3600,5,,
55810,05:58:10,1254.1459,7741.2357,0e0c,0,1,89,45,0c00,5c,57,0,77,5a,200,3600,5,,
55811,05:58:11,1254.1459,7741.2357,0.00E+00,0,1,87,46,0c00,5c,57,0,77,5a,200,3600,5,,
55811,05:58:11,1254.1459,7741.2357,0.00E+00,0,1,89,46,0c00,5c,57,0,77,5a,200,3600,5,,
55812,05:58:12,1254.1459,7741.2357,0.00E+00,0,1,87,46,0b00,5c,57,0,77,5a,200,3600,5,,
55812,05:58:12,1254.1459,7741.2357,0.00E+00,0,1,008a,46,0b00,5c,57,0,77,5b,200,3600,5,,
55813,05:58:13,1254.1459,7741.2357,0e0c,0,1,88,47,0be0,5c,57,0,77,5b,02fd,36f4,5,,
55813,05:58:13,1254.1459,7741.2357,0.00E+00,0,1,87,47,0be0,5c,57,0,77,5b,302,36b9,5,,
55814,05:58:14,1254.1459,7741.2357,0.00E+00,0,1,89,47,0b90,5c,57,0,77,5b,302,36b9,5,,
55814,05:58:14,1254.1459,7741.2357,0e1c,0,1,008a,47,0b90,5c,57,0,77,5b,02f3,36be,5,,
55815,05:58:15,1254.1459,7741.2357,0.00E+00,0,1,89,46,0c1c,5c,57,0,77,5b,02f3,36be,5,,
55815,05:58:15,1254.1459,7741.2357,0.00E+00,0,1,88,46,0c1c,5c,57,0,77,5b,02ea,36d4,5,,
55816,05:58:16,1254.1459,7741.2357,0.00E+00,0,1,86,44,0c08,5c,57,0,77,5b,02ea,36d4,5,,
55816,05:58:16,1254.1459,7741.2357,0.00E+00,0,1,88,44,0c08,5c,57,0,77,5b,02ee,36c9,5,,
55817,05:58:17,1254.1459,7741.2357,0.00E+00,0,1,89,46,0bf4,5c,57,0,77,5b,02ee,36c9,5,,
55817,05:58:17,1254.1459,7741.2357,0.00E+00,0,1,89,46,0bf4,5c,57,0,77,5b,02f1,36c4,5,,
55818,05:58:18,1254.1459,7741.2357,0.00E+00,0,1,008a,47,0c08,5c,57,0,77,5b,02f1,36c4,5,,
55818,05:58:18,1254.1459,7741.2357,0.00E+00,0,1,008a,47,0c00,5c,57,0,77,5b,200,3600,5,,
55819,05:58:19,1254.1459,7741.2357,0e2c,0,1,008b,47,0c00,5c,57,0,77,5b,200,3600,5,,
55819,05:58:19,1254.1459,7741.2357,0.00E+00,0,1,008a,47,0c00,5c,57,0,77,5b,200,3600,5,,
55820,05:58:20,1254.1459,7741.2357,0.00E+00,0,1,008a,47,0c00,5c,57,0,77,5b,200,3600,5,,
55820,05:58:20,1254.1459,7741.2357,0e1c,0,1,008a,47,0c00,5c,57,0,77,5b,200,3600,5,,
55821,05:58:21,1254.1459,7741.2357,0.00E+00,0,1,89,46,0b00,5c,57,0,77,5b,200,3600,5,,
55821,05:58:21,1254.1459,7741.2357,0.00E+00,0,1,89,46,0b00,5c,57,0,77,5b,200,3600,5,,
55822,05:58:22,1254.1459,7741.2357,0.00E+00,0,1,008a,47,0c00,5c,57,0,77,5b,200,3600,5,,
55822,05:58:22,1254.1459,7741.2357,0.00E+00,0,1,008a,47,0c00,5c,57,0,77,5b,200,3600,5,,
55823,05:58:23,1254.1459,7741.2357,0e1c,0,1,008b,46,0b00,5c,57,0,77,5b,200,3600,5,,
55823,05:58:23,1254.1459,7741.2357,0e1c,0,1,008b,46,0b00,5c,57,0,77,5b,300,3600,5,,
55824,05:58:24,1254.1459,7741.2357,0e0c,0,1,87,47,0c80,5c,57,0,77,5b,300,36f4,5,,
55824,05:58:24,1254.1459,7741.2357,0.00E+00,0,1,008a,47,0c80,5c,57,0,77,5b,02f4,36d4,5,,
55825,05:58:25,1254.1459,7741.2357,0e0c,0,1,008b,47,0ba4,5c,57,0,77,5b,02f4,36d4,5,,
55825,05:58:25,1254.1459,7741.2357,0.00E+00,0,1,89,47,0ba4,5c,57,0,77,5b,02ec,36e1,5,,
55826,05:58:26,1254.1459,7741.2357,0.00E+00,0,1,87,46,0cd0,5c,57,0,77,5b,02ec,36e1,5,,
55826,05:58:26,1254.1459,7741.2357,0.00E+00,0,1,89,46,0cd0,5c,57,0,77,5b,02fd,36ee,5,,
55827,05:58:27,1254.1459,7741.2357,0.00E+00,0,1,87,45,0be0,5c,57,0,77,5b,02fd,36ee,5,,
55827,05:58:27,1254.1459,7741.2357,0e0c,0,1,008b,45,0be0,5c,57,0,77,5b,02f6,36d0,5,,
55828,05:58:28,1254.1459,7741.2357,0.00E+00,0,1,008b,47,0c80,5c,57,0,77,5b,02f6,36d0,5,,
55828,05:58:28,1254.1459,7741.2357,0.00E+00,0,1,008b,47,0c80,5c,57,0,77,5b,02f9,36bf,5,,
55829,05:58:29,1254.1459,7741.2357,0.00E+00,0,1,87,45,0c1c,5c,57,0,77,5b,02f9,36bf,5,,
55829,05:58:29,1254.1459,7741.2357,0.00E+00,0,1,88,45,0c00,5c,57,0,77,5b,200,3600,5,,
55830,05:58:30,1254.1459,7741.2357,0e1c,0,1,89,45,0c00,5c,57,0,77,5b,200,3600,5,,
55830,05:58:30,1254.1459,7741.2357,0.00E+00,0,1,008b,45,0c00,5c,57,0,77,5b,200,3600,5,,
55831,05:58:31,1254.1459,7741.2357,0.00E+00,0,1,88,46,0c00,5c,57,0,77,5b,200,3600,5,,
55831,05:58:31,1254.1459,7741.2357,0.00E+00,0,1,86,46,0c00,5c,57,0,77,5b,200,3600,5,,
55832,05:58:32,1254.1459,7741.2357,0.00E+00,0,1,87,45,0c00,5c,57,0,77,5b,200,3600,5,,
55832,05:58:32,1254.1459,7741.2357,0.00E+00,0,1,008b,45,0c00,5c,57,0,77,5b,200,3600,5,,
55833,05:58:33,1254.1459,7741.2357,0.00E+00,0,1,88,45,0c00,5c,57,0,77,5b,200,3600,5,,
55833,05:58:33,1254.1459,7741.2357,0e1c,0,1,008a,45,0c00,5c,57,0,77,5b,200,3600,5,,
55834,05:58:34,1254.1459,7741.2357,0.00E+00,0,1,87,46,0c00,5c,57,0,77,5b,200,3600,5,,
55834,05:58:34,1254.1459,7741.2357,0.00E+00,0,1,88,46,0c00,5c,57,0,77,5b,200,3600,5,,
55835,05:58:35,1254.1459,7741.2357,0.00E+00,0,1,87,45,0c44,5c,57,0,77,5b,02f3,36f7,5,,
55835,05:58:35,1254.1459,7741.2357,0e1c,0,1,008a,45,0c44,5c,57,0,77,5b,2e08,36d4,5,,
55836,05:58:36,1254.1459,7741.2357,0e0c,0,1,008a,47,0c44,5c,57,0,77,5b,2e08,36d4,5,,
55836,05:58:36,1254.1459,7741.2357,0e1c,0,1,008a,47,0c44,5c,57,0,77,5b,02ff,36ec,5,,
55837,05:58:37,1254.1459,7741.2357,0e1c,0,1,008a,47,0c30,5c,57,0,77,5b,02ff,36ec,5,,
55837,05:58:37,1254.1459,7741.2357,0.00E+00,0,1,87,47,0c30,5c,57,0,77,5b,02ea,36ef,5,,
55838,05:58:38,1254.1459,7741.2357,0.00E+00,0,1,88,46,0c44,5c,57,0,77,5b,02ea,36ef,5,,
55838,05:58:38,1254.1459,7741.2357,0.00E+00,0,1,89,46,0c44,5c,57,0,77,5b,02ef,36e8,5,,
55839,05:58:39,1254.1459,7741.2357,0.00E+00,0,1,008b,48,0bcc,5c,57,0,77,5b,02ef,36e8,5,,
55839,05:58:39,1254.1459,7741.2357,0.00E+00,0,1,008b,48,0bcc,5c,57,0,77,5c,304,36f0,5,,
55840,05:58:40,1254.1459,7741.2357,0e2c,0,1,89,46,0c58,5c,57,0,77,5c,304,36f0,5,,
55840,05:58:40,1254.1459,7741.2357,0.00E+00,0,1,88,46,0c00,5c,57,0,77,5c,200,3600,5,,
55841,05:58:41,1254.1459,7741.2357,0.00E+00,0,1,008b,47,0b00,5c,57,0,77,5c,200,3600,5,,
55841,05:58:41,1254.1459,7741.2357,0.00E+00,0,1,008a,47,0b00,5c,57,0,77,5c,200,3600,5,,
55842,05:58:42,1254.1459,7741.2357,0.00E+00,0,1,008a,47,0c00,5c,57,0,77,5c,200,3600,5,,
55842,05:58:42,1254.1459,7741.2357,0e1c,0,1,87,47,0c00,5c,57,0,77,5c,200,3600,5,,
55843,05:58:43,1254.1459,7741.2357,0.00E+00,0,1,89,47,0b00,5c,57,0,77,5c,200,3600,5,,
55843,05:58:43,1254.1459,7741.2357,0.00E+00,0,1,008a,47,0b00,5c,57,0,77,5c,200,3600,5,,
55844,05:58:44,1254.1459,7741.2357,0.00E+00,0,1,008c,47,0b00,5c,57,0,77,5c,200,3600,5,,
55844,05:58:44,1254.1459,7741.2357,0.00E+00,0,1,008b,47,0b00,5c,57,0,77,5c,200,3600,5,,
55845,05:58:45,1254.1459,7741.2357,0.00E+00,0,1,008b,47,0c00,5c,57,0,77,5c,200,3600,5,,
55845,05:58:45,1254.1459,7741.2357,0.00E+00,0,1,88,47,0c00,5c,57,0,77,5c,200,3600,5,,
55846,05:58:46,1254.1459,7741.2358,0.00E+00,0,1,87,47,0be0,5c,57,0,77,5c,02f6,36de,5,,
55846,05:58:46,1254.1459,7741.2358,0e0c,0,1,008b,47,0be0,5c,57,0,77,5c,02dc,36dd,5,,
55847,05:58:47,1254.1459,7741.2358,0.00E+00,0,1,88,46,0c44,5c,57,0,77,5c,02dc,36dd,5,,
55847,05:58:47,1254.1459,7741.2358,0.00E+00,0,1,89,46,0c44,5c,57,0,77,5c,02ec,36ed,5,,
55848,05:58:48,1254.1459,7741.2358,0.00E+00,0,1,86,46,0bf4,5c,57,0,77,5c,02ec,36ed,5,,
55848,05:58:48,1254.1459,7741.2358,0e2c,0,1,008a,46,0bf4,5c,57,0,77,5c,2e05,36d9,5,,
55849,05:58:49,1254.1459,7741.2358,0.00E+00,0,1,89,46,0c58,5c,57,0,77,5c,2e05,36d9,5,,
55849,05:58:49,1254.1459,7741.2358,0e0c,0,1,008a,46,0c58,5c,57,0,77,5c,02f1,36d0,5,,
55850,05:58:50,1254.1459,7741.2358,0.00E+00,0,1,89,45,0bcc,5c,57,0,77,5c,02f1,36d0,5,,
55850,05:58:50,1254.1459,7741.2358,0.00E+00,0,1,008b,45,0bcc,5c,57,0,77,5c,02ee,36f2,5,,
55851,05:58:51,1254.1459,7741.2358,0.00E+00,0,1,008c,46,0c94,5c,57,0,77,5c,02ee,36f2,5,,
55851,05:58:51,1254.1459,7741.2358,0e1c,0,1,89,46,0c00,5c,57,0,77,5c,300,3600,5,,
55852,05:58:52,1254.1459,7741.2358,0e0c,0,1,008b,48,0b00,5c,57,0,77,5c,300,3600,5,,
55852,05:58:52,1254.1459,7741.2358,0.00E+00,0,1,008b,48,0b00,5c,57,0,77,5c,200,3600,5,,
55853,05:58:53,1254.1459,7741.2358,0.00E+00,0,1,008a,47,0c00,5c,57,0,77,5c,200,3600,5,,
55853,05:58:53,1254.1459,7741.2358,0.00E+00,0,1,89,47,0c00,5c,57,0,77,5c,200,3600,5,,
55854,05:58:54,1254.1459,7741.2358,0.00E+00,0,1,008a,47,0b00,5c,57,0,77,5c,200,3600,5,,
55854,05:58:54,1254.1459,7741.2358,0e1c,0,1,008a,47,0b00,5c,57,0,77,5c,200,3600,5,,
55855,05:58:55,1254.1459,7741.2358,0.00E+00,0,1,008b,47,0c00,5c,57,0,77,5c,200,3600,5,,
55855,05:58:55,1254.1459,7741.2358,0.00E+00,0,1,88,47,0c00,5c,57,0,77,5c,200,3600,5,,
55856,05:58:56,1254.1459,7741.2358,0.00E+00,0,1,88,47,0b00,5c,57,0,77,5c,200,3600,5,,
55856,05:58:56,1254.1459,7741.2358,0e0c,0,1,008b,47,0b00,5c,57,0,77,5c,200,3600,5,,
55857,05:58:57,1254.1459,7741.2358,0.00E+00,0,1,008a,44,0ca8,5c,57,0,77,5c,2e05,36d1,5,,
55857,05:58:57,1254.1459,7741.2358,0.00E+00,0,1,008a,44,0ca8,5c,57,0,77,5c,02ee,36dc,5,,
55858,05:58:58,1254.1459,7741.2358,0.00E+00,0,1,88,46,0c58,5c,57,0,77,5c,02ee,36dc,5,,
55858,05:58:58,1254.1459,7741.2358,0e0c,0,1,89,46,0c58,5c,57,0,77,5c,2e07,36d6,5,,
55859,05:58:59,1254.1459,7741.2358,0.00E+00,0,1,008a,47,0cbc,5c,57,0,77,5c,2e07,36d6,5,,
55859,05:58:59,1254.1459,7741.2358,0e0c,0,1,88,47,0cbc,5c,57,0,77,5c,02d9,36d3,5,,
55900,05:59:00,1254.1459,7741.2358,0.00E+00,0,1,008b,47,0c1c,5c,57,0,77,5c,02d9,36d3,5,,
55900,05:59:00,1254.1459,7741.2358,0.00E+00,0,1,008a,47,0c1c,5c,57,0,77,5c,02f1,36da,5,,
55901,05:59:01,1254.1459,7741.2358,0.00E+00,0,1,89,47,0c6c,5c,57,0,77,5c,02f1,36da,5,,
55901,05:59:01,1254.1459,7741.2358,0.00E+00,0,1,008a,47,0c6c,5c,57,0,77,5c,02f1,36e4,5,,
